t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
615.0,0.0011653323793407071,0.0016915867128616,0.014545306683623202,0.014807982660293498,1.0430944875404859e-05,1.1915769087478336e-05,6.352383646403361e-05,8.70303640946e-05,0.015774162899427943,0.0159279141219964,8.115290931258843e-05,4.751224382981868e-05
616.0,0.0011732434310205708,0.0016796709437741,0.014649320274592386,0.0149993891282936,1.0297022710027513e-05,1.2971596728140974e-05,6.404186799787597e-05,8.733202913480001e-05,0.01588660557361083,0.0161077064859492,7.946089526781226e-05,4.721057878962936e-05
617.0,0.0011885078532220686,0.0017267306900436,0.014754362488051622,0.015127898435414299,1.0204617128274336e-05,1.463075444918226e-05,6.455423085091893e-05,8.929285189610001e-05,0.01600742457212461,0.0162852363621007,7.798951590526239e-05,4.871890399057598e-05
618.0,0.0012115281776848132,0.0017170774087576,0.014861105160610134,0.0152953225327193,1.0156379469810064e-05,1.6742409730507535e-05,6.506306626111172e-05,8.95945169362e-05,0.01613769640455606,0.0164433088431599,7.675631293718102e-05,4.6758081229345375e-05
619.0,0.0012427831144891151,0.0017556905339018,0.014970259250227923,0.015447663378014898,1.0155212956617423e-05,1.764740485107551e-05,6.55706539721647e-05,8.98961819764e-05,0.016278613018689204,0.0166345644786399,7.577945101288205e-05,4.871890399057598e-05
620.0,0.0012828448748424353,0.0016822350966157,0.015082582334657611,0.0156984978589324,1.0204355985765157e-05,1.870323249173815e-05,6.60794269305789e-05,9.080117709699999e-05,0.016431506636430625,0.0168128485173918,7.507809218053324e-05,5.490303731445715e-05
621.0,0.001332396730033833,0.0017359314737694,0.015198887749652681,0.015854760349750398,1.0307471788345478e-05,1.9608227612306125e-05,6.659199024197254e-05,9.125367465730001e-05,0.016597876469928486,0.0170232598829238,7.467283091762959e-05,5.505386983455181e-05
622.0,0.001392250556704652,0.0018466425435189,0.015320054544754904,0.0159856829771926,1.0468738223148925e-05,2.0513222732874098e-05,6.711114335320478e-05,9.261116733810001e-05,0.016779416244812762,0.0172662510727963,7.45861384189014e-05,5.79196877163504e-05
623.0,0.0014633721714397317,0.0018958139450698,0.015447042199705722,0.0161604978679823,1.0692978237866207e-05,1.885406501183281e-05,6.763991312334237e-05,9.366699497879999e-05,0.016978054284268795,0.0174912931927776,7.484301343278497e-05,5.822135275653972e-05
624.0,0.001546895784464978,0.0020262840749516,0.01558090250436147,0.0162454165767956,1.098574228874534e-05,1.9155730052022137e-05,6.818158344683097e-05,9.472282261949999e-05,0.017195979872273278,0.0177077378591134,7.547144825841998e-05,5.79196877163504e-05
625.0,0.0016441533221695744,0.0019734926929185,0.015722797092449566,0.0164828269634246,1.1353454742616627e-05,1.8401567451548826e-05,6.873973735289254e-05,9.53261526998e-05,0.017435690151972032,0.0178929601937897,7.650314967336797e-05,5.91263478771077e-05
626.0,0.0017567024654137288,0.0019858609595663,0.01587401563573345,0.0166648818151789,1.1803554149540208e-05,1.870323249173815e-05,6.931830286381912e-05,9.53261526998e-05,0.017700036404010997,0.0180873833121917,7.797424352742081e-05,6.123800315843297e-05
627.0,0.00188636231059612,0.0020297532229138,0.016035998001122348,0.0168056085564272,1.234466480919532e-05,1.749657233098085e-05,6.99216101017891e-05,9.62311478204e-05,0.017992281921820258,0.0182729073119081,7.992610772961105e-05,5.91263478771077e-05
628.0,0.0020352483355046687,0.0020934045463938,0.01621035885095849,0.0169682060130892,1.2986777511325246e-05,1.6742409730507535e-05,7.055445366563445e-05,9.713614294099999e-05,0.01831616164012879,0.0185000610871707,8.24063106354213e-05,5.942801291729702e-05
629.0,0.0022058145589693035,0.0022311146372402,0.016398915585124,0.0171279376518695,1.3741457379023191e-05,1.6742409730507535e-05,7.122216498724575e-05,9.86444681419e-05,0.018675952309080552,0.0187990111419983,8.54696481021488e-05,6.003134299767568e-05
630.0,0.002400904698371108,0.0023321724257036,0.016603721463852892,0.017335483199519698,1.4622090384240279e-05,1.7345739810886188e-05,7.193069918106917e-05,9.985112830270001e-05,0.01907655686140507,0.0191088211382727,8.917934953618162e-05,5.9880510477581005e-05
631.0,0.0026238126654239834,0.0026492223829426,0.016827102446352583,0.017335483199519698,1.5644164136637463e-05,1.704407477069686e-05,7.268673254817387e-05,0.00010075612342320001,0.01952360184432474,0.0194267760906323,9.360840248245866e-05,5.445053975417316e-05
632.0,0.0028783465422771806,0.0026219216968055,0.017071699311766535,0.017577871059311898,1.6825577297131373e-05,1.80999024113595e-05,7.3497773260278e-05,0.0001010577884634,0.020023543627303995,0.0196421649293275,9.8841075112256e-05,5.641136251540377e-05
633.0,0.0031689024621204933,0.0024824016157179,0.017340517235282467,0.0180155870326266,1.8186999486566585e-05,1.7798237371170173e-05,7.437229170243735e-05,0.0001015102860237,0.020583791989105395,0.0199408133191149,0.00010497470177653154,5.550636739483579e-05
634.0,0.003500550443799682,0.0026866288479261,0.017636983189352876,0.0182177026095534,1.975228663134738e-05,1.5384917049655574e-05,7.531987203646966e-05,0.0001021136161041,0.021212853505189026,0.0203477594583303,0.00011212173425206065,5.445053975417316e-05
635.0,0.0038791328980269956,0.0030143879140918,0.017965008627161678,0.0184548113311422,2.154894242535949e-05,1.3574926808519623e-05,7.635137927202098e-05,0.00010286777870459999,0.021920492904460697,0.0209133814086853,0.0001204119529545513,5.9880510477581005e-05
636.0,0.004311376684304141,0.0035935847912553,0.018329062162126947,0.0186428994837003,2.360864683598821e-05,1.1764936567383676e-05,7.74791531409959e-05,0.0001048286014658,0.022717917999572082,0.0216826272611681,0.0001299950215102792,5.957884543739168e-05
637.0,0.0048050164719422314,0.0042287405333739,0.01873425595555992,0.0188873989987737,2.5967861043705483e-05,1.1312439007099688e-05,7.871723737998832e-05,0.0001058844291065,0.02361798966488214,0.0225633383460008,0.00014104353104410155,6.455631860051554e-05
638.0,0.0053689233995912414,0.0053385662162304,0.019186439149914098,0.0188873989987737,2.8668468396400676e-05,1.0859941446815698e-05,8.008162799437468e-05,0.0001072419217873,0.024635444177499716,0.023674521521538202,0.00015375627985085208,6.802546656269278e-05
639.0,0.0060132619675904294,0.0047442860870575,0.019692309719992477,0.0205518358580183,3.1758540348555684e-05,1.1161606487005023e-05,8.159057345981748e-05,0.0001076944193476,0.025787162261042725,0.0247451307491701,0.0001683621359964603,7.119294948468069e-05
