t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
332.0,6.65959467501718e-08,-1.5083252009466262e-06,0.002931233630087189,0.0029587307141768,4.1193084146714576e-10,0.0,0.00012302757525301363,0.0001241351640379,0.003054327801286953,0.003081357553013844,1.667674501670728e-08,0.0
333.0,6.313393952421315e-08,-2.2624878014199387e-06,0.002931236858020016,0.0029594848767773,3.935386852038127e-10,1.508325200946625e-07,0.000123027603444389,0.0001241351640379,0.003054327595403929,0.003081357553013844,1.5841854317488387e-08,1.508325200946625e-07
334.0,5.977161507901035e-08,-2.1116552813252754e-06,0.0029312400258391133,0.0029596357092974,3.746042653007046e-10,1.508325200946625e-07,0.0001230276323471405,0.0001241351640379,0.0030543274298013325,0.003081659218054044,1.5020691430968514e-08,1.508325200946625e-07
335.0,5.656731286691374e-08,-1.9608227612306134e-06,0.00293124298412509,0.0029597865418175,3.574540325858956e-10,1.508325200946625e-07,0.00012302765861202193,0.0001241351640379,0.003054327210049979,0.003081960883094144,1.4257074646936761e-08,1.508325200946625e-07
336.0,5.350036751247479e-08,-1.6591577210412886e-06,0.0029312457534586074,0.0029602390393778,3.4177759157573936e-10,1.508325200946625e-07,0.00012302768268998814,0.0001241351640379,0.003054326936516108,0.003082715045694644,1.3545523371530197e-08,1.508325200946625e-07
337.0,5.0550323811891244e-08,-1.5083252009466262e-06,0.002931248354623516,0.0029602390393778,3.2725528110687047e-10,1.508325200946625e-07,0.000123027705045068,0.0001241351640379,0.0030543266099923956,0.003082865878214744,1.2880486633130236e-08,1.508325200946625e-07
338.0,4.769693673300708e-08,-1.206660160757301e-06,0.0029312508086068606,0.0029603898718979,3.135581743362045e-10,0.0,0.0001230277261543644,0.0001241351640379,0.003054326231697958,0.003083318375775044,1.2256343082362659e-08,1.508325200946625e-07
339.0,4.492017141531248e-08,-1.3574926808519638e-06,0.002931253136598878,0.0029608423694582,3.003480787409379e-10,0.0,0.00012302774650805427,0.0001241351640379,0.0030543258032783476,0.003083620040815244,1.16674009920976e-08,1.508325200946625e-07
340.0,4.2200203169943895e-08,-7.541626004733137e-07,0.0029312553599929983,0.0029608423694582,2.872775361185482e-10,0.0,0.00012302776660938852,0.0001241351640379,0.0030543253268055567,0.003084223370895644,1.1107898257449551e-08,1.508325200946625e-07
341.0,3.951741747968399e-08,-7.541626004733137e-07,0.002931257500385842,0.0029608423694582,2.739898225867936e-10,0.0,0.00012302778697469217,0.0001241351640379,0.003054324804778014,0.003084223370895644,1.0572002395777363e-08,0.0
342.0,3.7155579742946673e-08,-7.541626004733137e-07,0.002931259453190206,0.0029609932019783,2.6294135102444296e-10,0.0,0.00012302780402619724,0.0001241351640379,0.0030543244127961464,0.003084374203415744,1.0080867124504367e-08,0.0
343.0,3.493150880019572e-08,-4.524975602839885e-07,0.0029312613087728655,0.0029611440344984,2.5223020570465836e-10,1.508325200946625e-07,0.0001230278205279769,0.0001241351640379,0.0030543240608096427,0.003084826700975944,9.613884082001225e-09,1.508325200946625e-07
344.0,3.2842831988803566e-08,-7.541626004733137e-07,0.0029312630824149945,0.0029614456995386,2.4162651136744105e-10,1.508325200946625e-07,0.0001230278368105374,0.0001241351640379,0.0030543237620575207,0.003084826700975944,9.166492141997709e-09,1.508325200946625e-07
345.0,3.0896240392536804e-08,-7.541626004733137e-07,0.002931264785910036,0.0029614456995386,2.309735507036411e-10,1.508325200946625e-07,0.00012302785309751605,0.0001241351640379,0.0030543235352479448,0.003084826700975944,8.734849943412298e-09,1.508325200946625e-07
346.0,2.91003129685657e-08,-7.541626004733137e-07,0.002931266430555215,0.0029614456995386,2.2012095953078128e-10,1.508325200946625e-07,0.00012302786960289566,0.0001241351640379,0.003054323400471079,0.003084826700975944,8.315195474974855e-09,1.508325200946625e-07
347.0,2.7465516547464235e-08,-7.541626004733137e-07,0.00293126802715154,0.0029614456995386,2.0892472679305666e-10,0.0,0.00012302788653100448,0.0001241351640379,0.0030543233791990917,0.003084826700975944,7.903846075226607e-09,1.508325200946625e-07
348.0,2.600420583321007e-08,-1.5083252009466262e-06,0.002931269586003803,0.002962199862139,1.97247194561335e-10,0.0,0.00012302790407651631,0.0001241351640379,0.0030543234942861527,0.003084826700975944,7.497198432520162e-09,1.508325200946625e-07
349.0,2.473062340318458e-08,-2.1116552813252754e-06,0.0029312711169205783,0.0029628031922194,1.8495705803315644e-10,0.0,0.00012302792242445046,0.0001241351640379,0.003054323769968432,0.003084826700975944,7.091728585019499e-09,3.01665040189325e-07
350.0,2.345030985502654e-08,-1.9608227612306134e-06,0.0029312725625911056,0.0029629540247395,1.7339580152630653e-10,0.0,0.00012302793970946833,0.0001241351640379,0.0030543239526104288,0.003085128366016144,6.7116630343734474e-09,3.01665040189325e-07
351.0,2.2075790258527645e-08,-2.2624878014199387e-06,0.002931273898457222,0.0029632556897797,1.631794255381853e-10,1.508325200946625e-07,0.00012302795507500668,0.0001241351640379,0.0030543239293224873,0.003085128366016144,6.367498135111387e-09,4.524975602839875e-07
352.0,2.0785038727991072e-08,-2.2624878014199387e-06,0.0029312751828459035,0.0029632556897797,1.5309498354878788e-10,1.508325200946625e-07,0.00012302797020886523,0.0001241351640379,0.0030543239380934964,0.003085128366016144,6.035178145582363e-09,3.01665040189325e-07
353.0,1.9578649860366004e-08,-2.8658178817985883e-06,0.0029312764168741004,0.0029638590198601,1.4318420515068724e-10,0.0,0.00012302798505201356,0.0001241351640379,0.003054323980575974,0.003085128366016144,5.71428207452043e-09,3.01665040189325e-07
354.0,1.845796850048112e-08,-3.0166504018932507e-06,0.0029312776008026415,0.0029640098523802,1.3350309488362956e-10,0.0,0.00012302799952474268,0.0001241351640379,0.003054324058295885,0.003085128366016144,5.404617762341706e-09,3.01665040189325e-07
355.0,1.742508974104462e-08,-3.318315442082576e-06,0.002931278734036235,0.0029643115174204,1.2412193223453412e-10,0.0,0.00012302801352666505,0.0001241351640379,0.0030543241726526406,0.003085128366016144,5.106221881144386e-09,3.01665040189325e-07
356.0,1.6482858922644197e-08,-3.4691479621772383e-06,0.0029312798151234676,0.0029644623499404,1.1512527163749339e-10,0.0,0.00012302802693671457,0.0001241351640379,0.003054324324919105,0.003085128366016144,4.819359934708725e-09,3.01665040189325e-07
357.0,1.563487163374706e-08,-3.7708130023665636e-06,0.002931280841756806,0.0029647640149806,1.0661194247377287e-10,0.0,0.00012302803961314652,0.0001241351640379,0.003054324516241586,0.003085128366016144,4.544526258497053e-09,1.508325200946625e-07
358.0,1.4885473710699912e-08,-3.6199804822719007e-06,0.0029312818107725945,0.0029647640149806,9.869504907181131e-11,0.0,0.00012302805139353772,0.0001241351640379,0.003054324747639843,0.003085279198536244,4.282444019653765e-09,1.508325200946625e-07
359.0,1.423976123772897e-08,-3.7708130023665636e-06,0.0029312827181510576,0.0029647640149806,9.150197070722055e-11,0.0,0.00012302806209478636,0.0001241351640379,0.0030543250200070816,0.003085128366016144,4.034065217005327e-09,0.0
360.0,1.3703580546939959e-08,-3.7708130023665636e-06,0.0029312835590162988,0.0029649148475007,8.517436160278556e-11,0.0,0.00012302807151311207,0.0001241351640379,0.0030543253341099577,0.003085279198536244,3.800570681060273e-09,0.0
361.0,1.3168874776188306e-08,-3.6199804822719007e-06,0.002931284383843062,0.0029649148475007,7.869609428572083e-11,0.0,0.0001230280811393826,0.0001241351640379,0.003054325633857221,0.003085430031056344,3.571724598510447e-09,0.0
362.0,1.2526859519106271e-08,-3.6199804822719007e-06,0.002931285242974433,0.0029649148475007,7.105020934815779e-11,0.0,0.00012302809246589636,0.0001241351640379,0.003054325862299849,0.003085430031056344,3.3373698867698193e-09,0.0
363.0,1.1911360978629697e-08,-4.072478042555888e-06,0.0029312860673297364,0.002965367345061,6.370646483053869e-11,0.0,0.00012302810334580768,0.0001241351640379,0.003054326082036523,0.003085430031056344,3.112144316335663e-09,0.0
364.0,1.1317034319992842e-08,-4.072478042555888e-06,0.002931286855566038,0.002965367345061,5.6718533940779664e-11,0.0,0.00012302811370495034,0.0001241351640379,0.0030543262863053085,0.003085430031056344,2.896702531397038e-09,0.0
365.0,1.0738519685813846e-08,-4.072478042555888e-06,0.0029312876058594436,0.002965367345061,5.014654177736373e-11,0.0,0.00012302812345992887,0.0001241351640379,0.0030543264678390583,0.003085430031056344,2.691850278463958e-09,0.0
366.0,1.0170442196094741e-08,-4.223310562650551e-06,0.0029312883159050974,0.0029655181775811,4.4057065329340713e-11,0.0,0.00012302813251811835,0.0001241351640379,0.0030543266188654116,0.003085430031056344,2.4985444063673846e-09,0.0
367.0,9.607411948221447e-09,-4.223310562650551e-06,0.002931288982917183,0.0029655181775811,3.8523133476327386e-11,0.0,0.0001230281407776645,0.0001241351640379,0.0030543267311067958,0.003085430031056344,2.317892866259235e-09,0.0
368.0,9.044024016963771e-09,-4.223310562650551e-06,0.002931289603628923,0.0029655181775811,3.362422698850732e-11,0.0,0.00012302814812748368,0.0001241351640379,0.0030543267957804238,0.003085430031056344,2.1511547116123744e-09,0.0
369.0,8.474858454475401e-09,-4.223310562650551e-06,0.0029312901742925782,0.0029655181775811,2.944627852663098e-11,0.0,0.00012302815444726288,0.0001241351640379,0.0030543268035982955,0.003085430031056344,1.999740098220622e-09,0.0
370.0,7.894480290293924e-09,-4.223310562650551e-06,0.002931290690679449,0.0029655181775811,2.608167264201571e-11,0.0,0.00012302815960745972,0.0001241351640379,0.0030543267447671993,0.003085430031056344,1.865210284198747e-09,0.0
371.0,7.297439531340804e-09,-4.223310562650551e-06,0.0029312911480798747,0.0029655181775811,2.3629245776545682e-11,0.0,0.00012302816346930245,0.0001241351640379,0.003054326608988709,0.003085430031056344,1.7492776299824697e-09,0.0
372.0,6.722883876770683e-09,-4.223310562650551e-06,0.002931291581895434,0.0029655181775811,2.1408064997885657e-11,0.0,0.00012302816698952078,0.0001241351640379,0.0030543264717688315,0.003085430031056344,1.6396377439088984e-09,0.0
373.0,6.2460672275035925e-09,-4.374143082745213e-06,0.0029312920599127118,0.0029656690101012,1.810707570413315e-11,0.0,0.00012302817201007384,0.0001241351640379,0.0030543264779900135,0.003085430031056344,1.5126661618774483e-09,0.0
374.0,5.788555697132778e-09,-4.374143082745213e-06,0.002931292509613612,0.0029656690101012,1.5129889553828993e-11,0.0,0.00012302817655834012,0.0001241351640379,0.0030543264747276496,0.003085430031056344,1.3936920521949934e-09,0.0
375.0,5.351968610823177e-09,-4.524975602839876e-06,0.002931292930851533,0.0029658198426213,1.2475507161108069e-11,0.0,0.00012302818063517374,0.0001241351640379,0.0030543264634553175,0.003085430031056344,1.2827680671649255e-09,0.0
376.0,4.9382965691066235e-09,-4.524975602839876e-06,0.0029312933233503974,0.0029658198426213,1.0142573202683764e-11,0.0,0.00012302818424176517,0.0001241351640379,0.0030543264458887318,0.003085430031056344,1.179975283076401e-09,0.0
377.0,4.549901447881848e-09,-4.524975602839876e-06,0.0029312936867046517,0.0029658198426213,8.129376417847954e-12,0.0,0.0001230281873796413,0.0001241351640379,0.0030543264239857406,0.003085430031056344,1.0854232002043404e-09,0.0
378.0,4.189516398414481e-09,-4.524975602839876e-06,0.0029312940203792648,0.0029658198426213,6.433849608471026e-12,0.0,0.0001230281900506655,0.0001241351640379,0.0030543263999463287,0.003085430031056344,9.992497428094287e-10,0.0
379.0,3.860245847337056e-09,-4.524975602839876e-06,0.0029312943237097305,0.0029658198426213,5.053569639001869e-12,0.0,0.0001230281922570374,0.0001241351640379,0.0030543263762126153,0.003085430031056344,9.216212591381154e-10,0.0
380.0,3.5655654966490015e-09,-4.524975602839876e-06,0.002931294595902066,0.0029658198426213,3.9857574364678736e-12,0.0,0.00012302819400129315,0.0001241351640379,0.0030543263554688557,0.003085430031056344,8.527325214226149e-10,0.0
381.0,3.3093223237166465e-09,-4.374143082745213e-06,0.002931294836032811,0.0029658198426213,3.2272779904749292e-12,0.0,0.00012302819528630532,0.0001241351640379,0.00305432634064144,0.003085580863576444,7.928067258809054e-10,0.0
382.0,3.09573458127322e-09,-4.374143082745213e-06,0.002931295043049031,0.0029658198426213,2.7746403532074306e-12,0.0,0.00012302819611528275,0.0001241351640379,0.003054326334898895,0.003085580863576444,7.4209549271673e-10,0.0
383.0,2.905203215286479e-09,-4.374143082745213e-06,0.002931295227764951,0.0029658198426213,2.535292874872037e-12,0.0,0.00012302819662658628,0.0001241351640379,0.0030543263295947525,0.003085580863576444,6.975319143716808e-10,0.0
384.0,2.6647689774781746e-09,-4.374143082745213e-06,0.0029312954275141343,0.0029658198426213,2.219283042875872e-12,0.0,0.0001230281972583864,0.0001241351640379,0.0030543262895414984,0.003085580863576444,6.486427334961774e-10,0.0
385.0,2.4423756964745842e-09,-4.374143082745213e-06,0.002931295609802114,0.0029658198426213,2.0516629314320985e-12,0.0,0.00012302819766593352,0.0001241351640379,0.0030543262498437442,0.003085580863576444,6.044283721870251e-10,0.0
386.0,2.238315780562323e-09,-4.374143082745213e-06,0.0029312957757416766,0.0029658198426213,2.0076747335620916e-12,0.0,0.00012302819788394026,0.0001241351640379,0.0030543262119413976,0.003085580863576444,5.645054390071598e-10,0.0
387.0,2.0529582984616022e-09,-4.374143082745213e-06,0.0029312959264622507,0.0029658198426213,2.0611242881571244e-12,0.0,0.00012302819794909759,0.0001241351640379,0.0030543261773696468,0.003085580863576444,5.284782009093248e-10,0.0
388.0,1.8867489793262307e-09,-4.374143082745213e-06,0.0029312960631099065,0.0029658198426213,2.1843810799783686e-12,0.0,0.00012302819790007492,0.0001241351640379,0.003054326147758961,0.003085580863576444,4.959385832360713e-10,0.0
389.0,1.7402102127436159e-09,-4.374143082745213e-06,0.0029312961868473556,0.0029658198426213,2.3483782396568948e-12,0.0,0.00012302819777752015,0.0001241351640379,0.003054326124835089,0.003085580863576444,4.664661697197585e-10,0.0
390.0,1.6139410487347638e-09,-4.374143082745213e-06,0.0029312962988539523,0.0029658198426213,2.5226125436936713e-12,0.0,0.00012302819762405963,0.0001241351640379,0.003054326110419061,0.003085580863576444,4.3962820248255297e-10,0.0
391.0,1.5086171977542773e-09,-4.524975602839876e-06,0.0029312964003256918,0.0029659706751414,2.6751444144595646e-12,0.0,0.00012302819748429808,0.0001241351640379,0.003054326106427188,0.003085580863576444,4.149795820364291e-10,0.0
392.0,1.4249910306903574e-09,-4.524975602839876e-06,0.0029312964924752103,0.0029659706751414,2.772597920195341e-12,0.0,0.00012302819740481874,0.0001241351640379,0.0030543261148710597,0.003085580863576444,3.9206286728316897e-10,0.0
393.0,1.3638915788648033e-09,-4.374143082745213e-06,0.0029312965765317875,0.0029659706751414,2.7801607750116635e-12,0.0,0.0001230281974341833,0.0001241351640379,0.0030543261378575496,0.003085731696096544,3.704082755143625e-10,0.0
394.0,1.350490803342165e-09,-4.374143082745213e-06,0.0029312966525323735,0.0029659706751414,2.6873796835149056e-12,0.0,0.0001230281975633533,0.0001241351640379,0.00305432620058653,0.003085731696096544,3.496961957947827e-10,0.0
395.0,1.274126547500269e-09,-4.072478042555888e-06,0.002931296717632863,0.0029659706751414,3.055153009889607e-12,0.0,0.0001230281970950931,0.0001241351640379,0.0030543261888545037,0.003086033361136744,3.34759148365218e-10,0.0
396.0,1.2088399528048168e-09,-4.072478042555888e-06,0.002931296776281442,0.0029659706751414,3.417127231677512e-12,0.0,0.0001230281966253143,0.0001241351640379,0.003054326181746709,0.003086033361136744,3.2130370463518655e-10,0.0
397.0,1.1529473996852528e-09,-4.072478042555888e-06,0.0029312968294891344,0.0029659706751414,3.76129608954215e-12,0.0,0.0001230281961723802,0.0001241351640379,0.0030543261786089146,0.003086033361136744,3.090590256141884e-10,0.0
398.0,1.1047652685710218e-09,-3.318315442082576e-06,0.0029312968782669643,0.0029659706751414,4.075653324147053e-12,0.0,0.00012302819575465417,0.0001241351640379,0.0030543261787868868,0.003086787523737244,2.9775427231172396e-10,0.0
399.0,1.0626099398915674e-09,-3.318315442082576e-06,0.002931296923625956,0.0029659706751414,4.348192676155752e-12,0.0,0.0001230281953904995,0.0001241351640379,0.0030543261816263953,0.003086787523737244,2.8711860573729335e-10,0.0
400.0,1.0247977940763344e-09,-3.0166504018932507e-06,0.0029312969665771338,0.0029659706751414,4.566907886231779e-12,0.0,0.00012302819509827953,0.0001241351640379,0.003054326186473207,0.003087089188777444,2.7688118690039683e-10,0.0
401.0,9.896452115547672e-10,-3.0166504018932507e-06,0.0029312970081315217,0.0029659706751414,4.719792695038665e-12,0.0,0.0001230281948963576,0.0001241351640379,0.003054326192673091,0.003087089188777444,2.6677117681053464e-10,0.0
402.0,9.554685727563098e-10,-2.413320321514601e-06,0.0029312970493001436,0.0029659706751414,4.794840843239942e-12,0.0,0.00012302819480309704,0.0001241351640379,0.0030543261995718135,0.003087692518857744,2.56517736477207e-10,0.0
403.0,9.205842581104067e-10,-2.413320321514601e-06,0.002931297091094024,0.0029661215076615,4.780046071499142e-12,0.0,0.00012302819483686112,0.0001241351640379,0.003054326206515143,0.003087843351377844,2.4585002690991417e-10,0.0
404.0,8.833086480465023e-10,-1.9608227612306134e-06,0.0029312971345241867,0.0029661215076615,4.663402120479795e-12,0.0,0.00012302819501601323,0.0001241351640379,0.003054326212848848,0.003088295848938144,2.3449720911815634e-10,0.0
405.0,8.473366487593096e-10,-1.6591577210412886e-06,0.002931297176944402,0.0029661215076615,4.4934990103459494e-12,0.0,0.00012302819526880928,0.0001241351640379,0.00305432621954986,0.003088597513978344,2.2324294985544689e-10,0.0
406.0,9.088272104694465e-10,-1.206660160757301e-06,0.002931297152835365,0.0029661215076615,5.360657767130253e-12,0.0,0.00012302819397443842,0.0001241351640379,0.0030543262556370137,0.003089050011538644,2.3099927851503815e-10,0.0
407.0,9.75645892312109e-10,-1.0558276406626385e-06,0.0029312971247122377,0.0029661215076615,6.233822769756252e-12,0.0,0.00012302819266660282,0.0001241351640379,0.003054326293024733,0.003089200844058744,2.397617029144389e-10,0.0
408.0,1.0466009643582877e-09,-1.0558276406626385e-06,0.002931297093251573,0.0029662723401816,7.106529552959593e-12,0.0,0.00012302819135542515,0.0001241351640379,0.0030543263312079625,0.003089351676578844,2.4935582321303357e-10,0.0
409.0,1.1205006966789766e-09,-1.0558276406626385e-06,0.0029312970591299226,0.0029662723401816,7.972313651475915e-12,0.0,0.000123028190051028,0.0001241351640379,0.0030543263696816473,0.003089351676578844,2.5960723957020673e-10,0.0
410.0,1.1961533593451682e-09,-4.524975602839885e-07,0.002931297023023839,0.0029662723401816,8.824710600040855e-12,0.0,0.00012302818876353393,0.0001241351640379,0.0030543264079407324,0.003089955006659244,2.703415521453429e-10,0.0
411.0,1.2723672224278537e-09,-1.0558276406626385e-06,0.0029312969856098753,0.0029671773353022,9.65725593339007e-12,0.0,0.0001230281875030656,0.0001241351640379,0.003054326445480163,0.003090256671699444,2.813843610978264e-10,0.0
412.0,1.3479505559980267e-09,-1.0558276406626385e-06,0.0029312969475645836,0.0029673281678222,1.0463485186259198e-11,0.0,0.00012302818627974563,0.0001241351640379,0.0030543264817948852,0.003090407504219444,2.9256126658704167e-10,0.0
413.0,1.421711630126679e-09,-9.049951205679761e-07,0.002931296909564515,0.0029674790003423,1.123693389338388e-11,0.0,0.0001230281851036966,0.0001241351640379,0.0030543265163798417,0.003090709169259644,3.036978687723733e-10,0.0
414.0,1.4924587148848037e-09,-1.0558276406626385e-06,0.0029312968722862236,0.0029680823304227,1.1971137589499762e-11,0.0,0.00012302818398504117,0.0001241351640379,0.0030543265487299794,0.003091161666819944,3.1461976781320573e-10,0.0
415.0,1.5590000803433931e-09,-1.0558276406626385e-06,0.0029312968364062606,0.0029682331629428,1.2659631809342485e-11,0.0,0.00012302818293390187,0.0001241351640379,0.003054326578340243,0.003091312499340044,3.2515256386892327e-10,0.0
416.0,1.6201439965734392e-09,-1.3574926808519638e-06,0.0029312968026011786,0.0029686856605031,1.3295952087647692e-11,0.0,0.00012302818196040138,0.0001241351640379,0.0030543266047055764,0.003091463331860144,3.3512185709891054e-10,0.0
417.0,1.6746987336459346e-09,-1.3574926808519638e-06,0.00293129677154753,0.0029688364930232,1.3873633959151032e-11,0.0,0.00012302818107466228,0.0001241351640379,0.0030543266273209265,0.003091614164380244,3.4435324766255195e-10,0.0
418.0,1.7214725616318721e-09,-1.5083252009466262e-06,0.002931296743921867,0.0029689873255433,1.438621295858814e-11,0.0,0.0001230281802868072,0.0001241351640379,0.003054326645681236,0.003091614164380244,3.5267233571923193e-10,0.0
419.0,1.759273750602244e-09,-1.6591577210412886e-06,0.0029312967204007424,0.0029694398231036,1.4827224620694666e-11,0.0,0.00012302817960695872,0.0001241351640379,0.003054326659281452,0.003091915829420444,3.59904721428335e-10,0.0
420.0,1.7869105706280427e-09,-1.9608227612306134e-06,0.002931296701660708,0.0029697414881438,1.519020448020625e-11,0.0,0.00012302817904523948,0.0001241351640379,0.003054326667616518,0.003091915829420444,3.658760049492455e-10,0.0
421.0,1.8031912917802604e-09,-2.1116552813252754e-06,0.002931296688378317,0.0029700431531839,1.5468688071858535e-11,0.0,0.0001230281786117721,0.0001241351640379,0.0030543266701813804,0.003092066661940544,3.7041178644134806e-10,0.0
422.0,1.8069241841298903e-09,-1.206660160757301e-06,0.0029312966812301204,0.0029700431531839,1.5656210930387166e-11,0.0,0.00012302817831667915,0.0001241351640379,0.0030543266664709834,0.003092971657061144,3.73337666064027e-10,0.0
423.0,1.7969175177479242e-09,-1.0558276406626385e-06,0.002931296680892671,0.002970193985704,1.5746308590527786e-11,0.0,0.00012302817817008325,0.0001241351640379,0.003054326655980272,0.003093273322101244,3.7447924397666677e-10,0.0
424.0,1.7719795627053546e-09,-1.3574926808519638e-06,0.002931296688042522,0.0029707973157844,1.5732516587016042e-11,0.0,0.00012302817818210705,0.0001241351640379,0.0030543266382041918,0.003093574987141444,3.7366212033865194e-10,0.0
425.0,1.7309185890731745e-09,-1.809990241135951e-06,0.002931296703356225,0.0029712498133447,1.560837045458757e-11,0.0,0.00012302817836287312,0.0001241351640379,0.003054326612637687,0.003093574987141444,3.707118953093669e-10,0.0
426.0,1.672542866922376e-09,-1.6591577210412886e-06,0.0029312967275103323,0.0029712498133447,1.5367405727978017e-11,0.0,0.0001230281787225041,0.0001241351640379,0.003054326578775703,0.003093725819661544,3.6545416904819613e-10,0.0
427.0,1.5956606663239516e-09,-1.809990241135951e-06,0.0029312967611813965,0.0029715514783849,1.5003157941923026e-11,0.0,0.00012302817927112257,0.0001241351640379,0.0030543265361131855,0.003093876652181644,3.5771454171452404e-10,0.0
428.0,1.4990802573488935e-09,-1.809990241135951e-06,0.00293129680504597,0.002971702310905,1.4509162631158242e-11,0.0,0.00012302818001885116,0.0001241351640379,0.0030543264841450786,0.003094027484701744,3.4731861346773516e-10,0.0
429.0,1.3816099100681946e-09,-1.206660160757301e-06,0.0029312968597806047,0.002971702310905,1.3878955330419308e-11,0.0,0.0001230281809758125,0.0001241351640379,0.0030543264223663272,0.0030946308147821442,3.340919844672139e-10,0.0
430.0,1.2686581107213467e-09,-1.0558276406626385e-06,0.0029312969122813957,0.002971702310905,1.3261383628723942e-11,0.0,0.0001230281819117792,0.0001241351640379,0.003054326362851286,0.003094781647302244,3.2139366683816965e-10,0.0
431.0,1.303745974669891e-09,-1.3574926808519638e-06,0.0029312968882552327,0.0029720039759452,1.3494925415437885e-11,0.0,0.00012302818152930064,0.0001241351640379,0.0030543263735305077,0.003094781647302244,3.282720405820405e-10,0.0
432.0,1.3374799462032505e-09,-1.5083252009466262e-06,0.0029312968651558254,0.0029723056409854,1.3707802580299052e-11,0.0,0.00012302818117759782,0.0001241351640379,0.0030543263838133695,0.003094932479822344,3.3486647093228047e-10,0.0
433.0,1.3695553909241648e-09,-1.6591577210412886e-06,0.0029312968432001585,0.0029724564735055,1.3898730188484018e-11,0.0,0.0001230281808587779,0.0001241351640379,0.0030543263936143273,0.003094932479822344,3.4112039445782975e-10,0.0
434.0,1.3996676744353713e-09,-1.809990241135951e-06,0.002931296822605218,0.0029726073060256,1.4066423305169349e-11,0.0,0.00012302818057494797,0.0001241351640379,0.00305432640284784,0.003094932479822344,3.469772477276285e-10,0.0
435.0,1.4275121623396095e-09,-2.2624878014199387e-06,0.0029312968035879886,0.0029730598035858,1.4209596995531611e-11,0.0,0.0001230281803282152,0.0001241351640379,0.003054326411428366,0.003094932479822344,3.5238046731061694e-10,0.0
436.0,1.4527842202396179e-09,-2.714985361703926e-06,0.002931296786365456,0.0029736631336662,1.4326966324747379e-11,0.0,0.00012302818012068675,0.0001241351640379,0.0030543264192703632,0.0030950833123424442,3.572734897757351e-10,0.0
437.0,1.4751792137381347e-09,-3.0166504018932507e-06,0.0029312967711546054,0.0029742664637466,1.441724635799322e-11,0.0,0.00012302817995446972,0.0001241351640379,0.0030543264262882885,0.003095384977382644,3.6159975169192313e-10,1.508325200946625e-07
438.0,1.4943925084378986e-09,-2.413320321514601e-06,0.0029312967581724223,0.0029742664637466,1.4479152160445701e-11,0.0,0.00012302817983167124,0.0001241351640379,0.003054326432396602,0.003095988307462944,3.653026896281212e-10,1.508325200946625e-07
439.0,1.5101194699416483e-09,-1.0558276406626385e-06,0.002931296747635892,0.0029744172962667,1.4511398797281392e-11,0.0,0.00012302817975439845,0.0001241351640379,0.00305432643750976,0.003097496632663944,3.6832574015326954e-10,1.508325200946625e-07
440.0,1.5220554638521219e-09,6.033300803786488e-07,0.0029312967397619994,0.0029745681287868,1.4512701333676864e-11,3.01665040189325e-07,0.00012302817972475847,0.0001241351640379,0.0030543264415422216,0.003099306622905044,3.7061233983630815e-10,1.508325200946625e-07
441.0,1.5298958557720584e-09,1.3574926808519608e-06,0.0029312967347677305,0.0029745681287868,1.4481774834808683e-11,3.01665040189325e-07,0.0001230281797448585,0.0001241351640379,0.003054326444408445,0.003100060785505544,3.721059252461773e-10,1.508325200946625e-07
442.0,1.5333360113041965e-09,2.262487801419936e-06,0.0029312967328700697,0.0029747189613069,1.4417334365853418e-11,0.0,0.00012302817981680559,0.0001241351640379,0.003054326446022886,0.003101116613146244,3.72749932951817e-10,1.508325200946625e-07
443.0,1.5320712960512741e-09,2.8658178817985857e-06,0.002931296734286003,0.0029750206263471,1.4318094991987642e-11,0.0,0.00012302817994270694,0.0001241351640379,0.003054326446300006,0.003102021608266744,3.724877995221675e-10,1.508325200946625e-07
444.0,1.5257970756160305e-09,3.6199804822718986e-06,0.0029312967392325154,0.0029750206263471,1.4182771778387923e-11,0.0,0.00012302818012466964,0.0001241351640379,0.0030543264451542607,0.003102775770867244,3.712629615261689e-10,1.508325200946625e-07
445.0,1.5142087156012038e-09,4.977473163123861e-06,0.0029312967479265925,0.0029753222913873,1.4010079790230825e-11,0.0,0.00012302818036480083,0.0001241351640379,0.0030543264425001086,0.003104434928588244,3.690188555327613e-10,1.508325200946625e-07
446.0,1.4970015816095325e-09,5.580803243502511e-06,0.0029312967605852193,0.0029754731239074,1.3798734092692922e-11,0.0,0.0001230281806652077,0.0001241351640379,0.003054326438252009,0.003105189091188744,3.6569891811088495e-10,3.01665040189325e-07
447.0,1.4738710392437558e-09,5.882468283691836e-06,0.0029312967774253814,0.0029756239564275,1.3547449750950782e-11,0.0,0.0001230281810279973,0.0001241351640379,0.0030543264323244176,0.003105641588749044,3.612465858294799e-10,4.524975602839875e-07
